SolSuspensaoTotais,NitrogenioTotal,Clorofila,SolTotais,DBO,FosforoTotal,Nitratos,SolDissolvidosTotais,NitrogenioAmoniacal,Turbidez,Delta T,OD,TempAr,TempAmostra,pH,Município,Primavera,Inverno,Outono,Verao,Classe,Nome do manancial superficial,Date_x,Categoria do manancial superficial,Unidade,Resultado,UF,Região Geográfica,Outlier
50.0,1.0,0.7599999904632568,62.0,3.0,0.050000000745058,0.0199999995529651,50.0,0.4000000059604645,9.5,7.799999237060547,8.149999618530273,32.0,24.200000762939453,7.170000076293945,URUCUCA,1,0,0,0,0,RIO AGUA PRETA,2019-10-14,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,104.0,2.0,0.050000000745058,0.0199999995529651,102.0,0.4000000059604645,3.700000047683716,0.6000003814697195,7.789999961853027,27.0,26.39999961853028,7.070000171661377,ITAJU DO COLONIA,1,0,0,0,0,RIO AGUA PRETA,2018-10-30,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,70.0,3.0,0.0199999995529651,0.0199999995529651,68.0,0.4000000059604645,2.5999999046325684,2.0,7.489999771118164,26.0,24.0,7.929999828338623,ITAMARAJU,0,1,0,0,0,RIO DO OURO,2019-08-02,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.7400000095367432,80.0,2.0,0.0199999995529651,0.0599999986588954,50.0,0.4000000059604645,11.0,2.1000003814697195,8.300000190734863,24.0,21.89999961853028,5.659999847412109,CAEM,0,0,1,0,0,RIO ITAPICURU-MIRIM,2018-06-14,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,4.0,1.850000023841858,130.0,5.0,0.2800000011920929,0.1599999964237213,130.0,1.7999999523162842,17.0,1.1000003814697195,2.8299999237060547,25.0,23.89999961853028,6.519999980926514,CAEM,0,0,1,0,0,RIO ITAPICURU-MIRIM,2018-06-14,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.549999952316284,1134.0,11.0,0.050000000745058,0.050000000745058,1074.0,0.4000000059604645,1.399999976158142,-1.0,5.599999904632568,27.0,28.0,6.070000171661377,QUEIMADAS,1,0,0,0,0,RIO ITAPICURU,2017-12-18,rio,Cylindrospermopsis sp.,12900.0,BA,NORDESTE,1
50.0,1.2000000476837158,2.1700000762939453,242.0,3.0,0.1000000014901161,0.0199999995529651,114.0,1.100000023841858,60.59999847412109,1.8999996185302734,7.670000076293945,23.0,21.100000381469727,7.119999885559082,QUEIMADAS,0,1,0,0,0,RIO ITAPICURU,2021-08-04,rio,Cylindrospermopsis sp.,5041.0,BA,NORDESTE,1
50.0,1.5,1.090000033378601,197.0,3.0,0.0399999991059303,0.0199999995529651,91.0,1.2000000476837158,71.0,0.7999992370605469,7.800000190734863,22.0,21.200000762939453,7.070000171661377,QUEIMADAS,0,1,0,0,0,RIO ITAPICURU,2021-08-04,rio,Cylindrospermopsis sp.,5041.0,BA,NORDESTE,1
50.0,1.0,2.930000066757202,618.0,2.0,0.050000000745058,0.0399999991059303,616.0,0.699999988079071,1.7999999523162842,1.7000007629394531,8.539999961853027,32.0,30.299999237060547,8.729999542236328,QUEIMADAS,1,0,0,0,0,RIO ITAPICURU,2017-12-18,rio,Cylindrospermopsis sp.,12900.0,BA,NORDESTE,1
50.0,1.0,1.1399999856948853,1517.0,3.0,0.3000000119209289,0.0199999995529651,1280.0,0.699999988079071,4.099999904632568,1.6000003814697195,4.309999942779541,25.0,23.39999961853028,7.489999771118164,QUEIMADAS,0,1,0,0,0,RIO ITAPICURU,2021-08-04,rio,Cylindrospermopsis sp.,5041.0,BA,NORDESTE,1
50.0,1.0,56.900001525878906,689.0,2.0,0.0399999991059303,0.0199999995529651,571.0,0.4000000059604645,10.0,3.3999996185302734,8.84000015258789,29.0,25.600000381469727,7.210000038146973,QUEIMADAS,0,1,0,0,0,RIO ITAPICURU,2017-07-11,rio,Cylindrospermopsis sp.,4600.0,BA,NORDESTE,1
50.0,1.0,56.900001525878906,689.0,2.0,0.0399999991059303,0.0199999995529651,571.0,0.4000000059604645,10.0,3.3999996185302734,8.84000015258789,29.0,25.600000381469727,7.210000038146973,QUEIMADAS,0,1,0,0,0,RIO ITAPICURU,2017-07-12,rio,Cylindrospermopsis sp.,1667.0,BA,NORDESTE,1
50.0,1.0,10.100000381469728,1324.0,5.0,0.0199999995529651,0.0199999995529651,1080.0,0.4000000059604645,2.200000047683716,7.299999237060547,9.729999542236328,38.0,30.700000762939453,8.279999732971191,QUEIMADAS,0,0,0,1,0,RIO ITAPICURU,2021-03-01,rio,Cylindrospermopsis sp.,6721.0,BA,NORDESTE,1
50.0,1.0,5.230000019073486,724.0,3.0,0.0199999995529651,0.0199999995529651,665.0,0.6000000238418579,5.300000190734863,5.0,8.600000381469727,36.0,31.0,8.100000381469727,QUEIMADAS,0,0,0,1,0,RIO ITAPICURU,2021-03-01,rio,Cylindrospermopsis sp.,6721.0,BA,NORDESTE,1
50.0,1.0,5.78000020980835,1366.0,4.0,0.0199999995529651,0.0199999995529651,1000.0,0.4000000059604645,2.400000095367432,2.0,9.039999961853027,32.0,30.0,8.199999809265137,QUEIMADAS,0,0,0,1,0,RIO ITAPICURU,2021-03-01,rio,Cylindrospermopsis sp.,6721.0,BA,NORDESTE,1
50.0,1.0,1.1399999856948853,1178.0,2.0,0.0199999995529651,0.0199999995529651,1190.0,0.4000000059604645,7.599999904632568,5.5,8.789999961853027,36.0,30.5,7.820000171661377,QUEIMADAS,0,0,0,1,0,RIO ITAPICURU,2018-01-09,rio,Cylindrospermopsis sp.,18000.0,BA,NORDESTE,1
50.0,1.0,2.930000066757202,90.0,7.0,0.0199999995529651,0.2399999946355819,88.0,0.4000000059604645,3.299999952316284,4.6000003814697195,7.199999809265137,34.0,29.39999961853028,7.699999809265137,QUEIMADAS,1,0,0,0,0,RIO ITAPICURU,2017-12-18,rio,Cylindrospermopsis sp.,12900.0,BA,NORDESTE,1
50.0,1.0,2.549999952316284,1134.0,11.0,0.050000000745058,0.050000000745058,1074.0,0.4000000059604645,1.399999976158142,-1.0,5.599999904632568,27.0,28.0,6.070000171661377,QUEIMADAS,1,0,0,0,0,RIO ITAPICURU,2017-12-26,rio,Cylindrospermopsis sp.,4200.0,BA,NORDESTE,1
50.0,1.0,1.1399999856948853,804.0,3.0,0.0199999995529651,0.0199999995529651,756.0,0.4000000059604645,3.900000095367432,4.5,8.890000343322754,35.0,30.5,7.079999923706055,QUEIMADAS,0,0,0,1,0,RIO ITAPICURU,2018-01-09,rio,Cylindrospermopsis sp.,18000.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,110.0,3.0,0.0900000035762786,0.1899999976158142,74.0,0.4000000059604645,8.399999618530273,3.299999237060547,5.130000114440918,26.0,22.700000762939453,7.119999885559082,GUARATINGA,0,1,0,0,0,RIO DOS FRADES,2019-07-15,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,110.0,3.0,0.0900000035762786,0.1899999976158142,74.0,0.4000000059604645,8.399999618530273,3.299999237060547,5.130000114440918,26.0,22.700000762939453,7.119999885559082,ITABELA,0,1,0,0,0,RIO DOS FRADES,2019-07-15,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,110.0,3.0,0.0900000035762786,0.1899999976158142,74.0,0.4000000059604645,8.399999618530273,3.299999237060547,5.130000114440918,26.0,22.700000762939453,7.119999885559082,ITABELA,0,1,0,0,0,RIO DOS FRADES,2019-07-24,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
102.0,1.0,5.809999942779541,298.0,3.0,0.0199999995529651,0.0199999995529651,202.0,0.4000000059604645,31.5,3.6000003814697195,6.369999885559082,33.0,29.39999961853028,7.96999979019165,UBAITABA,1,0,0,0,0,RIO DE CONTAS,2019-11-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.119999885559082,610.0,6.0,0.0199999995529651,0.0199999995529651,602.0,0.4000000059604645,8.300000190734863,1.8999996185302734,10.5,24.0,22.100000381469727,8.270000457763672,UBAITABA,1,0,0,0,0,RIO DE CONTAS,2019-11-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.5,78.0,3.0,0.0199999995529651,0.0199999995529651,70.0,0.4000000059604645,2.200000047683716,2.3999996185302734,6.769999980926514,30.0,27.600000381469727,7.760000228881836,UBAITABA,1,0,0,0,0,RIO DE CONTAS,2019-11-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.309999942779541,50.0,3.0,0.0199999995529651,0.0799999982118606,50.0,0.4000000059604645,4.199999809265137,4.399999618530273,5.909999847412109,33.0,28.600000381469727,7.210000038146973,UBAITABA,1,0,0,0,0,RIO DE CONTAS,2019-11-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.119999885559082,136.0,3.0,0.0199999995529651,0.0199999995529651,96.0,0.4000000059604645,7.699999809265137,3.0,4.059999942779541,28.0,25.0,7.710000038146973,UBAITABA,1,0,0,0,0,RIO DE CONTAS,2019-11-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.0299999713897705,174.0,2.0,0.1599999964237213,0.1299999952316284,160.0,0.4000000059604645,7.400000095367432,5.899999618530273,4.659999847412109,36.0,30.100000381469727,7.909999847412109,MARACAS,0,0,1,0,0,RIO DE CONTAS,2017-04-25,rio,Cylindrospermopsis sp.,4000.0,BA,NORDESTE,1
50.0,1.0,5.809999942779541,148.0,2.0,0.0799999982118606,0.0599999986588954,138.0,0.4000000059604645,1.7999999523162842,2.700000762939453,5.760000228881836,33.0,30.299999237060547,8.0,MARACAS,0,0,1,0,0,RIO DE CONTAS,2017-04-25,rio,Cylindrospermopsis sp.,4000.0,BA,NORDESTE,1
50.0,1.0,0.9300000071525574,165.0,2.0,0.0599999986588954,0.0299999993294477,115.0,0.4000000059604645,8.699999809265137,5.0,5.710000038146973,35.0,30.0,8.069999694824219,MARACAS,0,0,1,0,0,RIO DE CONTAS,2017-04-25,rio,Cylindrospermopsis sp.,4000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,86.0,2.0,0.0599999986588954,0.0599999986588954,76.0,0.4000000059604645,8.300000190734863,4.299999237060547,6.610000133514404,29.0,24.700000762939453,6.869999885559082,UBATA,0,1,0,0,0,RIO DE CONTAS,2018-07-16,rio,Cylindrospermopsis sp.,345.0,BA,NORDESTE,1
50.0,1.0,7.400000095367432,332.0,2.0,0.050000000745058,0.3300000131130218,326.0,0.4000000059604645,33.0,0.7000007629394531,7.440000057220459,25.5,24.799999237060547,7.710000038146973,IPIAU,1,0,0,0,0,RIO DE CONTAS,2016-10-04,rio,Cylindrospermopsis sp.,2000.0,BA,NORDESTE,1
134.0,1.0,6.46999979019165,238.0,2.0,0.1700000017881393,0.1299999952316284,108.0,0.4000000059604645,16.0,3.6000003814697195,5.289999961853027,28.0,24.39999961853028,6.889999866485596,UBATA,0,1,0,0,0,RIO DE CONTAS,2018-07-16,rio,Cylindrospermopsis sp.,345.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,132.0,2.0,0.0599999986588954,0.050000000745058,112.0,0.4000000059604645,8.800000190734863,4.299999237060547,5.639999866485596,29.0,24.700000762939453,7.28000020980835,UBATA,0,1,0,0,0,RIO DE CONTAS,2018-07-16,rio,Cylindrospermopsis sp.,345.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,50.0,2.0,0.0199999995529651,0.0799999982118606,50.0,0.4000000059604645,13.0,6.299999237060547,8.369999885559082,30.0,23.700000762939453,6.599999904632568,IGRAPIUNA,0,1,0,0,0,RIO IGRAPIUNA,2017-09-20,rio,Cylindrospermopsis sp.,2200.0,BA,NORDESTE,1
50.0,1.0,2.1700000762939453,64.0,3.0,0.0399999991059303,0.0599999986588954,50.0,0.6000000238418579,6.5,-0.3000011444091726,8.180000305175781,23.89999961853028,24.200000762939453,6.71999979019165,IGRAPIUNA,1,0,0,0,0,RIO IGRAPIUNA,2019-10-02,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,76.0,2.0,0.0700000002980232,0.0399999991059303,50.0,0.4000000059604645,6.099999904632568,3.0,8.5,26.0,23.0,6.760000228881836,IGRAPIUNA,0,1,0,0,0,RIO IGRAPIUNA,2018-06-26,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,138.0,2.0,0.0199999995529651,0.0199999995529651,86.0,0.4000000059604645,2.5,1.0,6.130000114440918,28.0,27.0,7.599999904632568,BAIANOPOLIS,0,0,1,0,0,RIO SAO DESIDERIO,2018-04-09,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,129.0,2.0,0.0199999995529651,0.0199999995529651,121.0,0.4000000059604645,16.0,8.200000762939453,9.619999885559082,28.0,19.799999237060547,6.739999771118164,BAIANOPOLIS,0,1,0,0,0,RIO SAO DESIDERIO,2018-07-11,rio,Cylindrospermopsis sp.,81.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,124.0,2.0,0.0199999995529651,0.1800000071525573,110.0,0.4000000059604645,1.899999976158142,3.1000003814697195,5.420000076293945,27.0,23.89999961853028,6.099999904632568,BAIANOPOLIS,1,0,0,0,0,RIO SAO DESIDERIO,2018-10-09,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,2.0,37.5,664.0,4.0,0.4600000083446502,0.0399999991059303,629.0,0.4000000059604645,37.0,-0.5,8.289999961853027,26.0,26.5,7.699999809265137,MUNDO NOVO,0,0,1,0,0,RIO JACUIPE,2018-06-14,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,12.699999809265137,170.0,2.0,0.0399999991059303,0.0199999995529651,136.0,0.4000000059604645,7.199999809265137,1.6000003814697195,4.539999961853027,25.0,23.39999961853028,5.599999904632568,MUNDO NOVO,0,0,1,0,0,RIO JACUIPE,2018-06-14,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,29.100000381469727,1124.0,2.0,0.1500000059604644,0.0299999993294477,1098.0,0.4000000059604645,20.0,-2.0,2.2100000381469727,23.0,25.0,7.309999942779541,MUNDO NOVO,0,0,1,0,0,RIO JACUIPE,2018-06-14,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.3600000143051147,50.0,5.0,0.050000000745058,0.1599999964237213,50.0,0.4000000059604645,2.5999999046325684,10.10000038146972,6.079999923706055,38.0,27.89999961853028,5.590000152587891,AMARGOSA,0,1,0,0,0,RIACHO GRANDE,2019-08-15,riacho,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,4.670000076293945,76.0,2.0,0.0299999993294477,0.0199999995529651,60.0,0.4000000059604645,5.199999809265137,1.7000007629394531,7.909999847412109,30.0,28.299999237060547,7.329999923706055,FLORESTA AZUL,1,0,0,0,0,RIO SALOME,2018-09-27,rio,Cylindrospermopsis sp.,18720.0,BA,NORDESTE,1
50.0,1.0,2.119999885559082,74.0,2.0,0.0900000035762786,0.0799999982118606,50.0,0.4000000059604645,13.0,4.299999237060547,7.420000076293945,28.0,23.700000762939453,6.920000076293945,FLORESTA AZUL,1,0,0,0,0,RIO SALOME,2018-09-27,rio,Cylindrospermopsis sp.,18720.0,BA,NORDESTE,1
50.0,1.0,7.380000114440918,102.0,3.0,0.0299999993294477,0.0199999995529651,61.0,0.4000000059604645,2.5999999046325684,5.0,7.159999847412109,30.0,25.0,7.199999809265137,FLORESTA AZUL,0,1,0,0,0,RIO SALOME,2021-09-15,rio,Cylindrospermopsis sp.,15000.0,BA,NORDESTE,1
50.0,1.0,4.019999980926514,74.0,3.0,0.1400000005960464,0.0199999995529651,70.0,0.4000000059604645,5.400000095367432,-4.3999996185302805,6.75,23.0,27.39999961853028,6.659999847412109,FLORESTA AZUL,1,0,0,0,0,RIO SALOME,2019-09-24,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,66.0,3.0,0.0399999991059303,0.0199999995529651,60.0,0.4000000059604645,7.0,6.700000762939453,6.809999942779541,30.0,23.299999237060547,6.989999771118164,FLORESTA AZUL,1,0,0,0,0,RIO SALOME,2019-09-24,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,7.380000114440918,102.0,3.0,0.0299999993294477,0.0199999995529651,61.0,0.4000000059604645,2.5999999046325684,5.0,7.159999847412109,30.0,25.0,7.199999809265137,FLORESTA AZUL,0,1,0,0,0,RIO SALOME,2021-09-21,rio,Cylindrospermopsis sp.,9840.0,BA,NORDESTE,1
50.0,1.0,8.739999771118164,100.0,3.0,0.0599999986588954,0.0199999995529651,64.0,0.4000000059604645,6.099999904632568,4.1000003814697195,7.980000019073486,31.0,26.89999961853028,7.239999771118164,FLORESTA AZUL,0,1,0,0,0,RIO SALOME,2019-06-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.5,98.0,3.0,0.0599999986588954,0.0199999995529651,80.0,0.4000000059604645,23.0,1.8000011444091726,7.059999942779541,23.700000762939453,21.89999961853028,7.320000171661377,FLORESTA AZUL,0,1,0,0,0,RIO SALOME,2019-06-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,17.600000381469727,64.0,12.0,0.0199999995529651,0.0199999995529651,56.0,0.6000000238418579,4.699999809265137,-1.6000003814697266,8.869999885559082,30.0,31.600000381469727,7.619999885559082,ITABUNA,0,0,0,1,0,RIO ALMADA,2021-02-26,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,6.579999923706055,86.0,8.0,0.1400000005960464,0.0199999995529651,72.0,0.8999999761581421,8.300000190734863,0.0,7.789999961853027,30.0,30.0,7.630000114440918,ITABUNA,0,0,0,1,0,RIO ALMADA,2021-02-26,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,142.0,3.0,0.1199999973177909,0.0199999995529651,130.0,0.4000000059604645,11.0,1.0,4.949999809265137,25.0,24.0,7.900000095367432,URUCUCA,0,0,1,0,0,RIO ALMADA,2019-06-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.100000023841858,4.349999904632568,94.0,2.0,0.1299999952316284,0.0700000002980232,92.0,0.4000000059604645,3.900000095367432,1.2999992370605469,1.0399999618530271,30.0,28.700000762939453,6.570000171661377,URUCUCA,0,0,1,0,0,RIO ALMADA,2019-04-02,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,10.600000381469728,342.0,4.0,0.0399999991059303,0.0199999995529651,322.0,0.4000000059604645,3.5,4.6000003814697195,10.399999618530272,33.0,28.39999961853028,7.300000190734863,URUCUCA,0,0,1,0,0,RIO ALMADA,2019-06-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,3.640000104904175,114.0,3.0,0.0799999982118606,0.0199999995529651,108.0,0.4000000059604645,4.0,5.799999237060547,6.309999942779541,32.0,26.200000762939453,6.840000152587891,URUCUCA,0,0,1,0,0,RIO ALMADA,2019-06-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,5.769999980926514,108.0,3.0,0.1099999994039535,0.0199999995529651,52.0,0.4000000059604645,12.199999809265137,5.5,6.559999942779541,32.0,26.5,6.590000152587891,ITABUNA,1,0,0,0,0,RIO ALMADA,2020-11-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,7.019999980926514,110.0,3.0,0.1299999952316284,0.0199999995529651,108.0,0.4000000059604645,7.800000190734863,5.1000003814697195,4.539999961853027,33.0,27.89999961853028,6.71999979019165,ITABUNA,1,0,0,0,0,RIO ALMADA,2020-11-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,15.899999618530272,52.0,3.0,0.0399999991059303,0.0199999995529651,50.0,0.4000000059604645,7.199999809265137,1.7999992370605469,7.550000190734863,31.0,29.200000762939453,7.079999923706055,ITABUNA,1,0,0,0,0,RIO ALMADA,2020-11-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,5.21999979019165,134.0,3.0,0.2000000029802322,0.0199999995529651,110.0,0.4000000059604645,18.89999961853028,1.7999992370605469,7.309999942779541,32.0,30.200000762939453,7.760000228881836,ITABUNA,1,0,0,0,0,RIO ALMADA,2020-11-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.930000066757202,86.0,2.0,0.1099999994039535,0.0199999995529651,66.0,0.4000000059604645,3.799999952316284,3.3999996185302734,4.800000190734863,29.0,25.600000381469727,6.869999885559082,COARACI,1,0,0,0,0,RIO ALMADA,2018-10-08,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.100000023841858,4.349999904632568,94.0,2.0,0.1299999952316284,0.0700000002980232,92.0,0.4000000059604645,3.900000095367432,1.2999992370605469,1.0399999618530271,30.0,28.700000762939453,6.570000171661377,URUCUCA,0,0,1,0,0,RIO ALMADA,2019-04-08,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.100000023841858,4.349999904632568,94.0,2.0,0.1299999952316284,0.0700000002980232,92.0,0.4000000059604645,3.900000095367432,1.2999992370605469,1.0399999618530271,30.0,28.700000762939453,6.570000171661377,COARACI,0,0,1,0,0,RIO ALMADA,2019-04-09,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.409999966621399,72.0,2.0,0.0599999986588954,0.0199999995529651,60.0,0.4000000059604645,3.0999999046325684,8.299999237060547,8.430000305175781,35.0,26.700000762939453,7.699999809265137,COARACI,1,0,0,0,0,RIO ALMADA,2018-10-08,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,13.800000190734863,60.0,2.0,0.0299999993294477,0.0199999995529651,50.0,0.4000000059604645,5.699999809265137,4.5,8.449999809265137,33.0,28.5,7.699999809265137,COARACI,1,0,0,0,0,RIO ALMADA,2018-10-08,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,2.0,0.0399999991059303,0.0199999995529651,50.0,0.4000000059604645,3.299999952316284,2.3999996185302734,7.880000114440918,29.0,26.600000381469727,6.710000038146973,URUCUCA,0,1,0,0,0,RIO ALMADA,2018-07-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.1399999856948853,108.0,2.0,0.0900000035762786,0.1599999964237213,106.0,0.4000000059604645,5.800000190734863,3.1000003814697195,6.809999942779541,26.0,22.89999961853028,7.559999942779541,URUCUCA,0,1,0,0,0,RIO ALMADA,2018-07-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,6.800000190734863,102.0,2.0,0.1299999952316284,0.1199999973177909,64.0,0.699999988079071,15.0,-0.5,7.809999942779541,26.0,26.5,7.070000171661377,COARACI,0,0,1,0,0,RIO ALMADA,2018-04-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.0299999713897705,88.0,2.0,0.0799999982118606,0.1899999976158142,50.0,0.4000000059604645,8.100000381469727,0.8999996185302734,8.510000228881836,25.0,24.100000381469727,7.420000076293945,URUCUCA,0,1,0,0,0,RIO ALMADA,2018-07-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.549999952316284,60.0,3.0,0.0199999995529651,0.0199999995529651,56.0,0.4000000059604645,3.700000047683716,0.8999996185302734,6.71999979019165,28.0,27.100000381469727,8.300000190734863,CONTENDAS DO SINCORA,1,0,0,0,0,BARRAGEM DO RIO SINCORA,2019-10-09,barragem,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,102.0,2.0,0.0299999993294477,0.0700000002980232,54.0,0.8999999761581421,92.0,-5.3999996185302805,6.239999771118164,21.0,26.39999961853028,7.940000057220459,CONTENDAS DO SINCORA,0,0,1,0,0,BARRAGEM DO RIO SINCORA,2018-05-02,barragem,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,2.400000095367432,-0.20000076293945312,3.109999895095825,24.0,24.200000762939453,7.489999771118164,BARREIRAS,1,0,0,0,0,RIO DE ONDAS,2018-09-26,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.600000023841858,-7.5,2.630000114440918,14.0,21.5,5.130000114440918,BARREIRAS,0,1,0,0,0,RIO DE ONDAS,2018-06-27,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.600000023841858,0.4000000059604645,278.0,3.0,0.5199999809265137,0.3100000023841858,198.0,0.4000000059604645,17.100000381469727,0.39999961853027344,5.820000171661377,25.0,24.600000381469727,6.869999885559082,CACHOEIRA,1,0,0,0,0,RIO CATU,2019-09-25,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.3600000143051147,90.0,3.0,0.0199999995529651,0.0199999995529651,84.0,0.4000000059604645,6.400000095367432,0.10000038146971946,6.409999847412109,28.0,27.89999961853028,7.269999980926514,LAJE,1,0,0,0,0,RIO JEQUIRICA,2019-11-13,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,102.0,3.0,0.0299999993294477,0.0799999982118606,80.0,0.4000000059604645,8.699999809265137,1.8999996185302734,7.21999979019165,25.0,23.100000381469727,6.860000133514404,LAJE,0,1,0,0,0,RIO JEQUIRICA,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,3.309999942779541,156.0,3.0,0.050000000745058,0.1400000005960464,146.0,0.4000000059604645,14.0,-0.20000076293945312,6.389999866485596,24.0,24.200000762939453,7.420000076293945,LAJE,0,1,0,0,0,RIO JEQUIRICA,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,15.399999618530272,232.0,3.0,0.050000000745058,0.1199999973177909,208.0,0.4000000059604645,21.799999237060547,-1.3999996185302805,6.800000190734863,23.0,24.39999961853028,6.960000038146973,LAJE,0,1,0,0,0,RIO JEQUIRICA,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
68.0,1.0,0.4000000059604645,70.0,18.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.600000023841858,1.1000003814697195,6.880000114440918,25.0,23.89999961853028,5.210000038146973,CANDEIAS,1,0,0,0,0,RIO PARAGUACU,2017-12-13,rio,Cylindrospermopsis sp.,2800.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,50.0,2.0,0.0199999995529651,0.0900000035762786,50.0,0.4000000059604645,12.0,-2.5,6.599999904632568,27.0,29.5,8.289999961853027,CANDEIAS,1,0,0,0,0,RIO PARAGUACU,2017-12-13,rio,Cylindrospermopsis sp.,2800.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,110.0,2.0,0.0199999995529651,0.0700000002980232,90.0,0.4000000059604645,16.0,-0.6000003814697266,7.489999771118164,30.0,30.600000381469727,7.170000076293945,CANDEIAS,1,0,0,0,0,RIO PARAGUACU,2017-12-13,rio,Cylindrospermopsis sp.,2800.0,BA,NORDESTE,1
